MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err
58888.300000002	1.5165919064336055e-15	3.9581852976673134e-17	1.6010656287924247e-15	2.009366809830532e-17
58888.350000002	1.5101513707981873e-15	4.360212204866522e-17	1.5927033816105607e-15	2.348054453102755e-17
58888.400000002	1.5039320027699922e-15	5.011832385068805e-17	1.5845233013089168e-15	2.7134308369208756e-17
58888.450000002005	1.4979299892368188e-15	5.832063862288897e-17	1.5765230231832723e-15	3.0954738160516737e-17
58888.50000000201	1.4921415336686976e-15	6.759261878242935e-17	1.5687001873007712e-15	3.487650492413381e-17
58888.55000000201	1.4865628557868548e-15	7.75277918744367e-17	1.5610524384345378e-15	3.885497415827542e-17
58888.600000002014	1.4811901912335565e-15	8.78652398166919e-17	1.5535774259981313e-15	4.28580273598318e-17
58888.65000000202	1.4760197912432015e-15	9.843342237583867e-17	1.5462728039814793e-15	4.6861388764098117e-17
58888.70000000202	1.4710479223141997e-15	1.0911458138046678e-16	1.5391362308851458e-15	5.084590044639413e-17
58888.75000000202	1.4662708658818446e-15	1.1982390927574843e-16	1.5321653696561153e-15	5.479588475388238e-17
58888.800000002026	1.4616849179922258e-15	1.3049745549744096e-16	1.5253578876225549e-15	5.869812721166306e-17
58888.85000000203	1.4572863889770637e-15	1.4108497690274797e-16	1.5187114564296916e-15	6.254122378531825e-17
58888.90000000203	1.453071603129206e-15	1.5154559209514388e-16	1.5122237519748475e-15	6.631514864495512e-17
58888.950000002034	1.449036898379481e-15	1.6184505793569563e-16	1.505892454343661e-15	7.001095937592493e-17
58889.00000000204	1.4451786259738508e-15	1.7195400965070157e-16	1.4997152477445326e-15	7.362059031494716e-17
58889.05000000204	1.4414931501517625e-15	1.8184678963449905e-16	1.4936898204459039e-15	7.713670390527777e-17
58889.10000000204	1.4379768478252362e-15	1.9150064603730144e-16	1.4878138647107769e-15	8.055258121299652e-17
58889.150000002046	1.434626108258817e-15	2.008951698937067e-16	1.482085076733264e-15	8.386203949805111e-17
58889.20000000205	1.4314373327499493e-15	2.1001189004540248e-16	1.4765011565743881e-15	8.705936888736643e-17
58889.25000000205	1.4284069343106985e-15	2.1883397493911736e-16	1.471059808098314e-15	9.013928281733933e-17
58889.300000002055	1.4255313373495256e-15	2.2734600843469887e-16	1.4657587389078414e-15	9.309687859345592e-17
58889.35000000206	1.4228069773543975e-15	2.355338179443606e-16	1.460595660282017e-15	9.592760552310974e-17
58889.40000000206	1.420230300576132e-15	2.433843403091689e-16	1.4555682871106763e-15	9.862723881377798e-17
58889.45000000206	1.4177977637125312e-15	2.508855153996523e-16	1.4506743378320558e-15	1.0119185793728607e-16
58889.50000000207	1.4155058335933817e-15	2.580262004470093e-16	1.4459115343688268e-15	1.0361782850490922e-16
58889.55000000207	1.4133509868657081e-15	2.647961001392851e-16	1.4412776020643757e-15	1.0590178694612111e-16
58889.60000000207	1.4113297096798685e-15	2.71185708900247e-16	1.436770269620022e-15	1.0804062745905284e-16
58889.650000002075	1.4094384973761953e-15	2.7718626272962583e-16	1.432387269030961e-15	1.1003149082538185e-16
58889.70000000208	1.4076738541721139e-15	2.8278969865968845e-16	1.4281263355234659e-15	1.118717547783218e-16
58889.75000000208	1.40603229284985e-15	2.8798862036612477e-16	1.4239852074911925e-15	1.1355902568002925e-16
58889.800000002084	1.4045103344447527e-15	2.9277626882184484e-16	1.419961626432832e-15	1.1509113131631116e-16
58889.85000000209	1.4031045079339842e-15	2.9714649713830574e-16	1.4160533368881514e-15	1.1646611465817028e-16
58889.90000000209	1.4018113499254875e-15	3.0109374893133037e-16	1.4122580863752933e-15	1.1768222846859686e-16
58889.95000000209	1.400627404348023e-15	3.0461303968959677e-16	1.408573625328348e-15	1.1873793065884416e-16
58890.000000002095	1.3995492221408634e-15	3.076999407354187e-16	1.4049977070334195e-15	1.196318803149191e-16
58890.0500000021	1.3985733609445745e-15	3.1035056545046265e-16	1.4015280875666091e-15	1.2036293433351322e-16
58890.1000000021	1.3976963847917349e-15	3.1256155750421765e-16	1.3981625257309212e-15	1.209301446165075e-16
58890.150000002104	1.3969148637982045e-15	3.1433008087564695e-16	1.3948987829937083e-15	1.2133275578471543e-16
58890.20000000211	1.3962253738547298e-15	3.1565381149926404e-16	1.3917346234233852e-15	1.215702033804036e-16
58890.25000000211	1.3956244963188989e-15	3.165309304000158e-16	1.3886678136278111e-15	1.2164211253521813e-16
58890.30000000211	1.395108817707349e-15	3.169601182095485e-16	1.3856961226907049e-15	1.2154829708822827e-16
58890.350000002116	1.3946749293882417e-15	3.1694055097854505e-16	1.382817322110064e-15	1.212887591422143e-16
58890.40000000212	1.3943194272740575e-15	3.1647189722023674e-16	1.3800291857350279e-15	1.2086368905683017e-16
58890.45000000212	1.3940389115146461e-15	3.1555431613665093e-16	1.3773294897034559e-15	1.2027346587795685e-16
58890.500000002125	1.3938299861904724e-15	3.141884569948482e-16	1.3747160123799313e-15	1.1951865821373737e-16
58890.55000000213	1.3936892590060277e-15	3.1237545963336796e-16	1.3721865342933295e-15	1.1860002556901118e-16
58890.60000000213	1.3936133409834411e-15	3.101169560942487e-16	1.369738838074186e-15	1.1751852016192475e-16
58890.65000000213	1.3935988461563417e-15	3.0741507338686023e-16	1.3673707083929482e-15	1.162752892504194e-16
58890.700000002136	1.3936423912637331e-15	3.0427243740455105e-16	1.3650799318976135e-15	1.1487167800742876e-16
58890.75000000214	1.39374059544404e-15	3.0069217802816117e-16	1.3628642971511476e-15	1.1330923299578362e-16
58890.80000000214	1.3938900799293197e-15	2.96677935466297e-16	1.360721594569976e-15	1.1158970630333253e-16
58890.850000002145	1.3940874677392637e-15	2.9223386789880534e-16	1.3586496163613639e-15	1.0971506042114264e-16
58890.90000000215	1.394329383375902e-15	2.8736466050993374e-16	1.3566461564619809e-15	1.0768747396394491e-16
58890.95000000215	1.3946124525174661e-15	2.8207553602135163e-16	1.3547090104752828e-15	1.0550934836084375e-16
58891.000000002154	1.3949333017129357e-15	2.76372266864387e-16	1.3528359756097854e-15	1.0318331568022117e-16
58891.05000000216	1.3952885580764778e-15	2.7026118916649456e-16	1.3510248506172597e-15	1.0071224779709742e-16
58891.10000000216	1.3956748489814054e-15	2.637492187734129e-16	1.3492734357304739e-15	9.809926717466612e-17
58891.15000000216	1.3960888017548548e-15	2.568438695883685e-16	1.347579532601386e-15	9.534775961163549e-17
58891.200000002165	1.3965270433716175e-15	2.495532745903503e-16	1.3459409442398232e-15	9.246138942299868e-17
58891.25000000217	1.3969862001483537e-15	2.4188620999945126e-16	1.3443554749505515e-15	8.944411767932679e-17
58891.30000000217	1.3974628974377075e-15	2.3385212320741176e-16	1.342820930272852e-15	8.630022434587558e-17
58891.350000002174	1.3979537593219718e-15	2.2546116529884335e-16	1.3413351169173303e-15	8.303433548436106e-17
58891.40000000218	1.3984554083069364e-15	2.1672422928726186e-16	1.3398958427052763e-15	7.965145713303659e-17
58891.45000000218	1.3989644650153159e-15	2.0765299562523706e-16	1.3385009165062118e-15	7.615701815686077e-17
58891.50000000218	1.3994775478801632e-15	1.9825998719777873e-16	1.3371481481765979e-15	7.255692537100126e-17
58891.550000002186	1.3999912728380163e-15	1.885586370012358e-16	1.3358353484977547e-15	6.885763579234946e-17
58891.60000000219	1.4005022530216806e-15	1.7856337326129396e-16	1.3345603291146155e-15	6.506625329491524e-17
58891.65000000219	1.4010070984530262e-15	1.6828972923872886e-16	1.3333209024738248e-15	6.11906608167803e-17
58891.700000002194	1.4015024157352367e-15	1.5775448909604486e-16	1.3321148817616889e-15	5.723970560645385e-17
58891.7500000022	1.4019848077448779e-15	1.469758882392134e-16	1.3309400808435535e-15	5.3223465651204095e-17
58891.8000000022	1.402450873323739e-15	1.3597389900618123e-16	1.3297943142010437e-15	4.915364385007254e-17
58891.8500000022	1.402897206970146e-15	1.2477065550612555e-16	1.3286753968712936e-15	4.5044169307453584e-17
58891.900000002206	1.4033203985301705e-15	1.1339111559431373e-16	1.3275811443848575e-15	4.091214544786733e-17
58891.95000000221	1.4037170328880176e-15	1.0186414763932103e-16	1.3265093727042669e-15	3.67793991353688e-17
58892.00000000221	1.4040836896566188e-15	9.022442310477075e-17	1.3254578981627187e-15	3.267510861492612e-17
58892.050000002215	1.404416942867248e-15	7.8515943697762e-17	1.3244245374017161e-15	2.864043339287699e-17
58892.10000000222	1.4047133606589664e-15	6.679915989764234e-17	1.3234071073104749e-15	2.4736947344503997e-17
58892.15000000222	1.404969504967829e-15	5.516678055158244e-17	1.322403424963583e-15	2.1062246532403785e-17
58892.20000000222	1.4051819312148585e-15	4.3783223042308486e-17	1.3214113075597445e-15	1.777777297855349e-17
58892.25000000223	1.4053471879944268e-15	3.299756507165323e-17	1.3204285723603749e-15	1.5148859965190935e-17
58892.30000000223	1.405461816761371e-15	2.370863863282014e-17	1.319453036627669e-15	1.355686504064351e-17
58892.35000000223	1.4055223515181553e-15	1.8352657910321717e-17	1.318482547801903e-15	1.3346074125406571e-17
58892.400000002235	1.4055258006381072e-15	2.0144589307051163e-17	1.3175154056629029e-15	1.4416805647471144e-17
58892.45000000224	1.4054727277741692e-15	2.7023362578960695e-17	1.3165502581267165e-15	1.6302834574685577e-17
58892.50000000224	1.4053652856778649e-15	3.548306426409058e-17	1.3155857618613817e-15	1.85738819594227e-17
58892.550000002244	1.4052056268430248e-15	4.407825340806975e-17	1.3146205732899538e-15	2.095011995766604e-17
58892.60000000225	1.4049958961671575e-15	5.2296924555064145e-17	1.3136533485524416e-15	2.3268706282221583e-17
58892.65000000225	1.4047382311458295e-15	5.992779672565794e-17	1.312682743467894e-15	2.543558455034284e-17
58892.70000000225	1.4044347620664284e-15	6.686828897066259e-17	1.3117074134969143e-15	2.739488739459457e-17
58892.750000002256	1.4040876122013658e-15	7.306196148433858e-17	1.3107260137034026e-15	2.911236678762433e-17
58892.80000000226	1.4036988980006073e-15	7.847501438704999e-17	1.3097371987167986e-15	3.056662560181619e-17
58892.85000000226	1.4032707292839765e-15	8.308628102164546e-17	1.3087396226944027e-15	3.174439382090856e-17
58892.900000002264	1.4028052094326202e-15	8.688251712151982e-17	1.3077319392833296e-15	3.26379165458657e-17
58892.95000000227	1.4023044355801357e-15	8.985600140956519e-17	1.3067128015825867e-15	3.324348518772757e-17
58893.00000000227	1.401770498803263e-15	9.200323821899668e-17	1.3056808621050094e-15	3.356062193264651e-17
58893.05000000227	1.4012054843119614e-15	9.332422694355019e-17	1.304634772739852e-15	3.359166763783315e-17
58893.100000002276	1.4006114716390514e-15	9.382204408325901e-17	1.3035731847143034e-15	3.3341649734155183e-17
58893.15000000228	1.3999905348295745e-15	9.350261049277397e-17	1.3024947485556672e-15	3.28183800458661e-17
58893.20000000228	1.3993447426294812e-15	9.237457818737697e-17	1.3013981140536806e-15	3.203278332809905e-17
58893.250000002285	1.3986761586739836e-15	9.044930385601935e-17	1.3002819302220032e-15	3.0999503452526883e-17
58893.30000000229	1.3979868416755554e-15	8.77408962153276e-17	1.2991448452607226e-15	2.973788862426159e-17
58893.35000000229	1.3972788456115265e-15	8.426633992853627e-17	1.2979855065178895e-15	2.827353253643823e-17
58893.40000000229	1.396554219911229e-15	8.004571618687813e-17	1.296802560451838e-15	2.664065747348547e-17
58893.450000002296	1.3958150096426093e-15	7.510256690144854e-17	1.2955946525928499e-15	2.488577107282851e-17
58893.5000000023	1.3950632556990385e-15	6.94645004876669e-17	1.2943604275049798e-15	2.3073163058984223e-17
58893.5500000023	1.3943009949851529e-15	6.316424710295871e-17	1.2930985287484595e-15	2.129269935139529e-17
58893.600000002305	1.3935302606025846e-15	5.624163252872126e-17	1.2918075988409324e-15	1.9669263720834048e-17
58893.65000000231	1.3927530820354943e-15	4.874762940207229e-17	1.2904862792197086e-15	1.8369380776421374e-17
58893.70000000231	1.3919714853356851e-15	4.075370397269747e-17	1.2891332102032156e-15	1.7592640070339068e-17
58893.750000002314	1.3911874933073483e-15	3.23768724807258e-17	1.2877470433337033e-15	1.7529796232583056e-17
58893.80000000232	1.3904031256917581e-15	2.3861637327828915e-17	1.2863273868427331e-15	1.8233978987896257e-17
58893.85000000232	1.38962039935143e-15	1.5925070641686646e-17	1.2848754714377774e-15	1.9558357369683353e-17
58893.90000000232	1.3888413284540267e-15	1.1316649036586647e-17	1.2833926839332722e-15	2.1310596903769386e-17
58893.950000002325	1.3880675146269015e-15	1.4525275481322954e-17	1.2818804100131418e-15	2.331718733246269e-17
58894.00000000233	1.3872983393622625e-15	2.2044733388253695e-17	1.2803400342695543e-15	2.5442827715087098e-17
58894.05000000233	1.3865324353550117e-15	3.038602255135325e-17	1.2787729402430762e-15	2.7588316241287876e-17
58894.100000002334	1.385768432196655e-15	3.861797191014638e-17	1.2771805104615774e-15	2.968201873710924e-17
58894.15000000234	1.3850049568151827e-15	4.644745286879179e-17	1.2755641264798831e-15	3.167176263230952e-17
58894.20000000234	1.3842406333529e-15	5.37438076497837e-17	1.2739251689193584e-15	3.351881644882e-17
58894.25000000234	1.3834740830429984e-15	6.043151733344813e-17	1.2722650175069922e-15	3.5193784913079276e-17
58894.300000002346	1.3827039240868484e-15	6.64589202023466e-17	1.2705850511150183e-15	3.66738889275983e-17
58894.35000000235	1.3819287715304432e-15	7.17869610871609e-17	1.2688866478001298e-15	3.7941169670527965e-17
58894.40000000235	1.3811472371407234e-15	7.638445314161559e-17	1.2671711848428867e-15	3.898129366799563e-17
58894.450000002354	1.3803579292815524e-15	8.022582421559563e-17	1.2654400387869476e-15	3.978274804019551e-17
58894.50000000236	1.37955945278962e-15	8.32899375098457e-17	1.263694585478459e-15	4.033629191231737e-17
58894.55000000236	1.3787504088496877e-15	8.555942768739928e-17	1.2619362001055021e-15	4.063457938624462e-17
58894.60000000236	1.3779293948698492e-15	8.702030898696222e-17	1.2601662572368096e-15	4.067190077486949e-17
58894.650000002366	1.3770950043562068e-15	8.766174193753712e-17	1.2583861308616048e-15	4.0444008866778417e-17
58894.70000000237	1.3762458267875852e-15	8.747590459432754e-17	1.2565971944284198e-15	3.9948010351765966e-17
58894.75000000237	1.3753804474893176e-15	8.645794490026083e-17	1.254800820884816e-15	3.918231224687538e-17
58894.800000002375	1.3744974475073208e-15	8.460601039329288e-17	1.2529983827159757e-15	3.8146621408699104e-17
58894.85000000238	1.373595403481477e-15	8.192136927224445e-17	1.2511912519844322e-15	3.6842004063039335e-17
58894.90000000238	1.3726728875185987e-15	7.840866062588602e-17	1.2493808003689245e-15	3.52710243604068e-17
58894.95000000238	1.3717284670652718e-15	7.407635311703272e-17	1.247568399203677e-15	3.3438000714255726e-17
58895.00000000239	1.3707607047801205e-15	6.893757524357296e-17	1.2457554195177139e-15	3.134945498184151e-17
58895.05000000239	1.3697681584056527e-15	6.30116672124828e-17	1.2439432320739785e-15	2.901490182330356e-17
58895.10000000239	1.368749380640043e-15	5.632726130992102e-17	1.2421332074079288e-15	2.6448279536393717e-17
58895.150000002395	1.367702919008003e-15	4.892893644615464e-17	1.2403267158677787e-15	2.3670674458523175e-17
58895.2000000024	1.3666273157316953e-15	4.08933058244622e-17	1.2385251276526528e-15	2.0715848511218444e-17
58895.2500000024	1.36552110760086e-15	3.237415237383397e-17	1.2367298128520814e-15	1.764232759651587e-17
58895.300000002404	1.3643828258429298e-15	2.3756254518891526e-17	1.2349421414854824e-15	1.4561992519406423e-17
58895.35000000241	1.3632109959921627e-15	1.6295382246006538e-17	1.2331634835404778e-15	1.1710993958679073e-17
58895.40000000241	1.3620041415535997e-15	1.4034965665407514e-17	1.231395209013012e-15	9.603959079862992e-18
58895.45000000241	1.3607615845778428e-15	1.9764115356170494e-17	1.2296386849184545e-15	9.111793989197542e-18
58895.500000002416	1.3594844360531671e-15	2.908758131063458e-17	1.22789463659499e-15	1.0643642261231443e-17
58895.55000000242	1.358174043924111e-15	3.9438688075590254e-17	1.2261623576277623e-15	1.3503701761185661e-17
58895.60000000242	1.3568317503487103e-15	5.0073817566466106e-17	1.2244409479495352e-15	1.6986561472479636e-17
58895.650000002424	1.3554588918225576e-15	6.07286778943324e-17	1.2227295075553283e-15	2.0731641580850637e-17
58895.70000000243	1.3540567993024217e-15	7.127862951490807e-17	1.2210271364770385e-15	2.4570537149358667e-17
58895.75000000243	1.3526267983294378e-15	8.165019509599733e-17	1.2193329347583698e-15	2.841769366800407e-17
58895.80000000243	1.3511702091518096e-15	9.179257665268271e-17	1.2176460024298372e-15	3.222426632980079e-17
58895.850000002436	1.3496883468473041e-15	1.0166671604413851e-16	1.2159654394832483e-15	3.5959137170098934e-17
58895.90000000244	1.3481825214448685e-15	1.1124047633982278e-16	1.2142903458473977e-15	3.96005628353928e-17
58895.95000000244	1.3466540380464295e-15	1.2048627496055552e-16	1.212619821361933e-15	4.3132195292157604e-17
58896.000000002445	1.345104196947823e-15	1.293798118047424e-16	1.2109529657529562e-15	4.654104053254299e-17
58896.05000000245	1.3435342937596081e-15	1.3789933146994387e-16	1.2092888786073272e-15	4.981634100107139e-17
58896.10000000245	1.34194561952739e-15	1.4602516587821968e-16	1.207626659348089e-15	5.294892794698002e-17
58896.15000000245	1.3403394608517596e-15	1.537394337165204e-16	1.205965407208929e-15	5.593082689873139e-17
58896.20000000246	1.338717100007944e-15	1.6102583260072522e-16	1.2043042212090073e-15	5.87550064864193e-17
